asset_id,origin,repository,source_label,relative_path,name,filename,extension,kind,category,subcategory,pack,size_bytes,sha256,duplicate_count,duplicate_group,technical_status,license_status,license_evidence,preview_path,analysis_notes,audio_bit_rate,audio_channel_layout,audio_channels,audio_codec,audio_duration_seconds,audio_sample_rate,decoded_memory_bytes_estimate,dominant_colors_rgb,error,generated_at,image_bit_depth_estimate,image_channels,image_format,image_frames,image_has_alpha,image_height,image_icc_profile,image_mode,image_power_of_two,image_width,is_duplicate,mime_type,model_representative_asset_id,sampled_color_count,text_line_count_estimate,text_preview,texture_role,video_bit_rate,video_codec,video_duration_seconds,video_fps,video_height,video_width,warnings
TEM-000040,TEMPLATE,mgocbr3/world-of-claudecraft,World of Claudecraft,public/vfx/star_07.png,star_07,star_07.png,.png,IMAGE_TEXTURE,Vfx,Star 07.Png,World of Claudecraft,25846,ae3e59099231a3daf031a56b5e0c841aad60ec2fb7549df79412da4c75bb3bcf,2,DUP-00022,OK,FOUND_NEARBY,LICENSE,previews/TEM-000040_star_07.jpg,[],,,,,,,1048576,"[[0,0,0],[1,1,1],[2,2,2],[3,3,3],[6,6,6]]",,2026-08-17T18:53:10+00:00,8,4,PNG,1,True,512,False,RGBA,True,512,True,image/png,,154,,,unspecified,,,,,,,"[""Duplicado exato: grupo DUP-00022 (2 cópias).""]"
TEM-000041,TEMPLATE,mgocbr3/world-of-claudecraft,World of Claudecraft,public/guide-stills/mob_veiled_stag.webp,mob_veiled_stag,mob_veiled_stag.webp,.webp,IMAGE_TEXTURE,Guide-Stills,Mob Veiled Stag.Webp,World of Claudecraft,11984,167915147e171861befdc9b4463df23c904fa6ce0e2b59abf51d1f3c4f9814be,1,,OK,FOUND_NEARBY,LICENSE,previews/TEM-000041_mob_veiled_stag.jpg,[],,,,,,,409600,"[[0,0,0],[1,1,1],[3,3,3],[2,2,2],[8,8,8]]",,2026-08-17T18:53:10+00:00,8,4,WEBP,1,True,320,False,RGBA,False,320,False,application/octet-stream,,854,,,unspecified,,,,,,,[]
TEM-000042,TEMPLATE,mgocbr3/world-of-claudecraft,World of Claudecraft,public/guide-stills/form_cat__d08b45__s35.webp,form_cat__d08b45__s35,form_cat__d08b45__s35.webp,.webp,IMAGE_TEXTURE,Guide-Stills,Form Cat  D08B45  S35.Webp,World of Claudecraft,7290,d31fe9670cc9dda6a7a4698ba791108ee890fa6fb8c58a0f46b480b9a1b34621,1,,OK,FOUND_NEARBY,LICENSE,previews/TEM-000042_form_cat__d08b45__s35.jpg,[],,,,,,,409600,"[[0,0,0],[1,1,1],[6,6,6],[2,2,2],[3,3,3]]",,2026-08-17T18:53:10+00:00,8,4,WEBP,1,True,320,False,RGBA,False,320,False,application/octet-stream,,565,,,unspecified,,,,,,,[]
TEM-000043,TEMPLATE,mgocbr3/world-of-claudecraft,World of Claudecraft,public/guide-stills/mob_spider_egg_sac.webp,mob_spider_egg_sac,mob_spider_egg_sac.webp,.webp,IMAGE_TEXTURE,Guide-Stills,Mob Spider Egg Sac.Webp,World of Claudecraft,10606,c9c6093e11037d3cb5cb93a0495b7151afaaeb7610fd931bfac433090ed346c1,1,,OK,FOUND_NEARBY,LICENSE,previews/TEM-000043_mob_spider_egg_sac.jpg,[],,,,,,,409600,"[[0,0,0],[2,2,2],[3,3,3],[0,1,0],[4,4,4]]",,2026-08-17T18:53:10+00:00,8,4,WEBP,1,True,320,False,RGBA,False,320,False,application/octet-stream,,789,,,unspecified,,,,,,,[]
TEM-000044,TEMPLATE,mgocbr3/world-of-claudecraft,World of Claudecraft,public/guide-stills/greyjaw.webp,greyjaw,greyjaw.webp,.webp,IMAGE_TEXTURE,Guide-Stills,Greyjaw.Webp,World of Claudecraft,7730,b5a74fb6ad3242bc2bc631c6bf0c6ca6b3284374d833fa8b26d004d0ad8e8844,1,,OK,FOUND_NEARBY,LICENSE,previews/TEM-000044_greyjaw.jpg,[],,,,,,,409600,"[[0,0,0],[1,1,1],[6,6,6],[2,2,2],[10,10,10]]",,2026-08-17T18:53:10+00:00,8,4,WEBP,1,True,320,False,RGBA,False,320,False,application/octet-stream,,559,,,unspecified,,,,,,,[]
TEM-000045,TEMPLATE,mgocbr3/world-of-claudecraft,World of Claudecraft,public/guide-stills/mob_elemental__9fd0f0.webp,mob_elemental__9fd0f0,mob_elemental__9fd0f0.webp,.webp,IMAGE_TEXTURE,Guide-Stills,Mob Elemental  9Fd0F0.Webp,World of Claudecraft,7358,40d410ef788899f3fe050bb584732cfc3f7404f23bb72f8dd2dd2202c6f906cd,1,,OK,FOUND_NEARBY,LICENSE,previews/TEM-000045_mob_elemental__9fd0f0.jpg,[],,,,,,,409600,"[[0,0,0],[5,5,5],[1,1,1],[3,3,3],[29,36,45]]",,2026-08-17T18:53:10+00:00,8,4,WEBP,1,True,320,False,RGBA,False,320,False,application/octet-stream,,638,,,unspecified,,,,,,,[]
TEM-000046,TEMPLATE,mgocbr3/world-of-claudecraft,World of Claudecraft,public/guide-stills/player_mage.webp,player_mage,player_mage.webp,.webp,IMAGE_TEXTURE,Guide-Stills,Player Mage.Webp,World of Claudecraft,10402,f0e41167c1b959d1f2a776294e2f7da3141f14b4e5106fa88aad318c369f75ce,1,,OK,FOUND_NEARBY,LICENSE,previews/TEM-000046_player_mage.jpg,[],,,,,,,409600,"[[0,0,0],[2,2,2],[1,1,1],[5,5,5],[13,13,13]]",,2026-08-17T18:53:10+00:00,8,4,WEBP,1,True,320,False,RGBA,False,320,False,application/octet-stream,,829,,,unspecified,,,,,,,[]
TEM-000047,TEMPLATE,mgocbr3/world-of-claudecraft,World of Claudecraft,public/guide-stills/mob_kobold__5a4a78__s20.webp,mob_kobold__5a4a78__s20,mob_kobold__5a4a78__s20.webp,.webp,IMAGE_TEXTURE,Guide-Stills,Mob Kobold  5A4A78  S20.Webp,World of Claudecraft,6810,22c84049ba2f7c835c9cdd6e72f36029a738e8dfad05a55c60dd877ed6299937,1,,OK,FOUND_NEARBY,LICENSE,previews/TEM-000047_mob_kobold__5a4a78__s20.jpg,[],,,,,,,409600,"[[0,0,0],[66,61,63],[1,1,1],[2,2,2],[65,60,62]]",,2026-08-17T18:53:10+00:00,8,4,WEBP,1,True,320,False,RGBA,False,320,False,application/octet-stream,,632,,,unspecified,,,,,,,[]
TEM-000048,TEMPLATE,mgocbr3/world-of-claudecraft,World of Claudecraft,public/guide-stills/player_priest__f0e9d6__s15.webp,player_priest__f0e9d6__s15,player_priest__f0e9d6__s15.webp,.webp,IMAGE_TEXTURE,Guide-Stills,Player Priest  F0E9D6  S15.Webp,World of Claudecraft,10384,a60f0c168c94f6f91172f939d65e5f01417e77c6a194cff462224e3a4b358c7c,1,,OK,FOUND_NEARBY,LICENSE,previews/TEM-000048_player_priest__f0e9d6__s15.jpg,[],,,,,,,409600,"[[0,0,0],[2,2,2],[1,1,1],[13,13,13],[4,4,4]]",,2026-08-17T18:53:10+00:00,8,4,WEBP,1,True,320,False,RGBA,False,320,False,application/octet-stream,,838,,,unspecified,,,,,,,[]
TEM-000049,TEMPLATE,mgocbr3/world-of-claudecraft,World of Claudecraft,public/guide-stills/mob_duskwisp.webp,mob_duskwisp,mob_duskwisp.webp,.webp,IMAGE_TEXTURE,Guide-Stills,Mob Duskwisp.Webp,World of Claudecraft,10168,93a40377dad0a2f1a3f457f0974252616116b47bda9aa2d7fc9d44ad3aeee5f1,1,,OK,FOUND_NEARBY,LICENSE,previews/TEM-000049_mob_duskwisp.jpg,[],,,,,,,409600,"[[0,0,0],[1,1,1],[2,2,2],[3,3,3],[2,2,3]]",,2026-08-17T18:53:10+00:00,8,4,WEBP,1,True,320,False,RGBA,False,320,False,application/octet-stream,,805,,,unspecified,,,,,,,[]
TEM-000050,TEMPLATE,mgocbr3/world-of-claudecraft,World of Claudecraft,public/guide-stills/mob_troll__229954__s12.webp,mob_troll__229954__s12,mob_troll__229954__s12.webp,.webp,IMAGE_TEXTURE,Guide-Stills,Mob Troll  229954  S12.Webp,World of Claudecraft,9246,98f7aeb20c3db272da113b98d9c24183535ac4f34cc1750ae38c907ef9b8e025,1,,OK,FOUND_NEARBY,LICENSE,previews/TEM-000050_mob_troll__229954__s12.jpg,[],,,,,,,409600,"[[0,0,0],[1,1,1],[2,2,2],[3,3,3],[8,8,8]]",,2026-08-17T18:53:10+00:00,8,4,WEBP,1,True,320,False,RGBA,False,320,False,application/octet-stream,,683,,,unspecified,,,,,,,[]
TEM-000051,TEMPLATE,mgocbr3/world-of-claudecraft,World of Claudecraft,public/guide-stills/mob_troll__b07040__s12.webp,mob_troll__b07040__s12,mob_troll__b07040__s12.webp,.webp,IMAGE_TEXTURE,Guide-Stills,Mob Troll  B07040  S12.Webp,World of Claudecraft,9264,e8a238e84781b7a43c24c546b505001db98587cca16d989a4daba319e6ad14d2,1,,OK,FOUND_NEARBY,LICENSE,previews/TEM-000051_mob_troll__b07040__s12.jpg,[],,,,,,,409600,"[[0,0,0],[1,1,1],[2,2,2],[3,3,3],[75,76,30]]",,2026-08-17T18:53:10+00:00,8,4,WEBP,1,True,320,False,RGBA,False,320,False,application/octet-stream,,679,,,unspecified,,,,,,,[]
TEM-000052,TEMPLATE,mgocbr3/world-of-claudecraft,World of Claudecraft,public/guide-stills/mob_stag__3f7e3c__s35.webp,mob_stag__3f7e3c__s35,mob_stag__3f7e3c__s35.webp,.webp,IMAGE_TEXTURE,Guide-Stills,Mob Stag  3F7E3C  S35.Webp,World of Claudecraft,11016,dae908d506fb03c83683d03bd7bd8465fd309a2dc379065698d6ab24c07c043d,1,,OK,FOUND_NEARBY,LICENSE,previews/TEM-000052_mob_stag__3f7e3c__s35.jpg,[],,,,,,,409600,"[[0,0,0],[2,2,2],[3,3,3],[1,1,1],[8,8,8]]",,2026-08-17T18:53:10+00:00,8,4,WEBP,1,True,320,False,RGBA,False,320,False,application/octet-stream,,787,,,unspecified,,,,,,,[]
TEM-000053,TEMPLATE,mgocbr3/world-of-claudecraft,World of Claudecraft,public/guide-stills/mob_murloc__8fb6c4__s45.webp,mob_murloc__8fb6c4__s45,mob_murloc__8fb6c4__s45.webp,.webp,IMAGE_TEXTURE,Guide-Stills,Mob Murloc  8Fb6C4  S45.Webp,World of Claudecraft,8796,6de5cc34ceac320260582ab4a9ab21b08bd64133ee504c7ed2f93e9998a44dc2,1,,OK,FOUND_NEARBY,LICENSE,previews/TEM-000053_mob_murloc__8fb6c4__s45.jpg,[],,,,,,,409600,"[[0,0,0],[2,2,2],[4,4,4],[1,1,1],[10,10,10]]",,2026-08-17T18:53:10+00:00,8,4,WEBP,1,True,320,False,RGBA,False,320,False,application/octet-stream,,745,,,unspecified,,,,,,,[]
TEM-000054,TEMPLATE,mgocbr3/world-of-claudecraft,World of Claudecraft,public/guide-stills/form_travel.webp,form_travel,form_travel.webp,.webp,IMAGE_TEXTURE,Guide-Stills,Form Travel.Webp,World of Claudecraft,8724,fc7af417a30a77602096abaf24991e6296e9d552dd2122f683c8b2d028012a4e,1,,OK,FOUND_NEARBY,LICENSE,previews/TEM-000054_form_travel.jpg,[],,,,,,,409600,"[[0,0,0],[4,4,4],[5,5,5],[2,2,2],[1,1,1]]",,2026-08-17T18:53:10+00:00,8,4,WEBP,1,True,320,False,RGBA,False,320,False,application/octet-stream,,684,,,unspecified,,,,,,,[]
TEM-000055,TEMPLATE,mgocbr3/world-of-claudecraft,World of Claudecraft,public/guide-stills/mob_wolf__4d5656__s35.webp,mob_wolf__4d5656__s35,mob_wolf__4d5656__s35.webp,.webp,IMAGE_TEXTURE,Guide-Stills,Mob Wolf  4D5656  S35.Webp,World of Claudecraft,7014,6d3498b93df9854592ad27d6bbcc971565b78ee0daa71399decda2acaa792dd4,1,,OK,FOUND_NEARBY,LICENSE,previews/TEM-000055_mob_wolf__4d5656__s35.jpg,[],,,,,,,409600,"[[0,0,0],[1,1,1],[3,3,3],[6,6,6],[2,2,2]]",,2026-08-17T18:53:10+00:00,8,4,WEBP,1,True,320,False,RGBA,False,320,False,application/octet-stream,,535,,,unspecified,,,,,,,[]
TEM-000056,TEMPLATE,mgocbr3/world-of-claudecraft,World of Claudecraft,public/guide-stills/mob_bandit__6b3a32__s30.webp,mob_bandit__6b3a32__s30,mob_bandit__6b3a32__s30.webp,.webp,IMAGE_TEXTURE,Guide-Stills,Mob Bandit  6B3A32  S30.Webp,World of Claudecraft,10920,d4504e6a77b8cfae4b35f54c427a68073174bc934127f654ba2e0512efa3ea2e,1,,OK,FOUND_NEARBY,LICENSE,previews/TEM-000056_mob_bandit__6b3a32__s30.jpg,[],,,,,,,409600,"[[0,0,0],[1,1,1],[2,2,2],[4,4,4],[11,11,11]]",,2026-08-17T18:53:10+00:00,8,4,WEBP,1,True,320,False,RGBA,False,320,False,application/octet-stream,,1119,,,unspecified,,,,,,,[]
TEM-000057,TEMPLATE,mgocbr3/world-of-claudecraft,World of Claudecraft,public/guide-stills/player_shaman__6f8fc9__s15.webp,player_shaman__6f8fc9__s15,player_shaman__6f8fc9__s15.webp,.webp,IMAGE_TEXTURE,Guide-Stills,Player Shaman  6F8Fc9  S15.Webp,World of Claudecraft,12624,87d0e1bf500e513af9f1767db06f2c09af1d97e95a65f0f9fb1a427d44b6a28c,1,,OK,FOUND_NEARBY,LICENSE,previews/TEM-000057_player_shaman__6f8fc9__s15.jpg,[],,,,,,,409600,"[[0,0,0],[3,3,3],[5,5,5],[2,2,2],[12,12,12]]",,2026-08-17T18:53:10+00:00,8,4,WEBP,1,True,320,False,RGBA,False,320,False,application/octet-stream,,1113,,,unspecified,,,,,,,[]
TEM-000058,TEMPLATE,mgocbr3/world-of-claudecraft,World of Claudecraft,public/guide-stills/mob_demon__3a3a6e__s50.webp,mob_demon__3a3a6e__s50,mob_demon__3a3a6e__s50.webp,.webp,IMAGE_TEXTURE,Guide-Stills,Mob Demon  3A3A6E  S50.Webp,World of Claudecraft,9290,2314943cad7018f8c0a0a9a48f7f60f268123ecd124b5bfd9dce32a308462443,1,,OK,FOUND_NEARBY,LICENSE,previews/TEM-000058_mob_demon__3a3a6e__s50.jpg,[],,,,,,,409600,"[[0,0,0],[1,1,1],[2,2,2],[0,1,0],[0,0,1]]",,2026-08-17T18:53:10+00:00,8,4,WEBP,1,True,320,False,RGBA,False,320,False,application/octet-stream,,691,,,unspecified,,,,,,,[]
TEM-000059,TEMPLATE,mgocbr3/world-of-claudecraft,World of Claudecraft,public/guide-stills/mob_dragon_egg__69a06a__s8.webp,mob_dragon_egg__69a06a__s8,mob_dragon_egg__69a06a__s8.webp,.webp,IMAGE_TEXTURE,Guide-Stills,Mob Dragon Egg  69A06A  S8.Webp,World of Claudecraft,7208,04253748ba5fb39fb7d56f9e05d43636370a14a6ca5778417e2b7407c1fe5a5a,1,,OK,FOUND_NEARBY,LICENSE,previews/TEM-000059_mob_dragon_egg__69a06a__s8.jpg,[],,,,,,,409600,"[[0,0,0],[1,1,1],[3,3,3],[2,2,2],[0,0,1]]",,2026-08-17T18:53:10+00:00,8,4,WEBP,1,True,320,False,RGBA,False,320,False,application/octet-stream,,734,,,unspecified,,,,,,,[]
TEM-000060,TEMPLATE,mgocbr3/world-of-claudecraft,World of Claudecraft,public/guide-stills/mob_fox__d87838__s35.webp,mob_fox__d87838__s35,mob_fox__d87838__s35.webp,.webp,IMAGE_TEXTURE,Guide-Stills,Mob Fox  D87838  S35.Webp,World of Claudecraft,8062,cbe72b4ba9c85687fef15f99b364d52c782a86e4d454f7dc99b39dada1b43157,1,,OK,FOUND_NEARBY,LICENSE,previews/TEM-000060_mob_fox__d87838__s35.jpg,[],,,,,,,409600,"[[0,0,0],[3,3,3],[1,1,1],[12,12,12],[11,11,11]]",,2026-08-17T18:53:10+00:00,8,4,WEBP,1,True,320,False,RGBA,False,320,False,application/octet-stream,,575,,,unspecified,,,,,,,[]
TEM-000061,TEMPLATE,mgocbr3/world-of-claudecraft,World of Claudecraft,public/guide-stills/skel_minion__e8dcc8__s25.webp,skel_minion__e8dcc8__s25,skel_minion__e8dcc8__s25.webp,.webp,IMAGE_TEXTURE,Guide-Stills,Skel Minion  E8Dcc8  S25.Webp,World of Claudecraft,10236,d98d3fd82da1cab2aa34c5f62a94784bd437ded0ecf8bbc134a56787e872b33a,1,,OK,FOUND_NEARBY,LICENSE,previews/TEM-000061_skel_minion__e8dcc8__s25.jpg,[],,,,,,,409600,"[[0,0,0],[1,1,1],[9,9,9],[4,4,4],[6,6,6]]",,2026-08-17T18:53:10+00:00,8,4,WEBP,1,True,320,False,RGBA,False,320,False,application/octet-stream,,890,,,unspecified,,,,,,,[]
TEM-000062,TEMPLATE,mgocbr3/world-of-claudecraft,World of Claudecraft,public/guide-stills/player_hunter.webp,player_hunter,player_hunter.webp,.webp,IMAGE_TEXTURE,Guide-Stills,Player Hunter.Webp,World of Claudecraft,12182,2a1533a91f4f071718981c38726a9730a5847c99a3f53c4b7d0ae8951528b009,1,,OK,FOUND_NEARBY,LICENSE,previews/TEM-000062_player_hunter.jpg,[],,,,,,,409600,"[[0,0,0],[2,2,2],[1,1,1],[0,0,1],[3,3,3]]",,2026-08-17T18:53:10+00:00,8,4,WEBP,1,True,320,False,RGBA,False,320,False,application/octet-stream,,1055,,,unspecified,,,,,,,[]
TEM-000063,TEMPLATE,mgocbr3/world-of-claudecraft,World of Claudecraft,public/guide-stills/mob_ghost__9ab4a0__s55.webp,mob_ghost__9ab4a0__s55,mob_ghost__9ab4a0__s55.webp,.webp,IMAGE_TEXTURE,Guide-Stills,Mob Ghost  9Ab4A0  S55.Webp,World of Claudecraft,6822,45aeb28c444f5acff904907000184bab12b7ce53aa9f344cc27acc77638f2fe8,1,,OK,FOUND_NEARBY,LICENSE,previews/TEM-000063_mob_ghost__9ab4a0__s55.jpg,[],,,,,,,409600,"[[0,0,0],[1,1,1],[2,2,2],[3,3,3],[5,5,5]]",,2026-08-17T18:53:10+00:00,8,4,WEBP,1,True,320,False,RGBA,False,320,False,application/octet-stream,,570,,,unspecified,,,,,,,[]
TEM-000064,TEMPLATE,mgocbr3/world-of-claudecraft,World of Claudecraft,public/guide-stills/mob_wolf__9db4c8__s35.webp,mob_wolf__9db4c8__s35,mob_wolf__9db4c8__s35.webp,.webp,IMAGE_TEXTURE,Guide-Stills,Mob Wolf  9Db4C8  S35.Webp,World of Claudecraft,7084,b659ceadb7626bf60c6df50c06fd5a01dfc113c8fc969658560aba15a79e9467,1,,OK,FOUND_NEARBY,LICENSE,previews/TEM-000064_mob_wolf__9db4c8__s35.jpg,[],,,,,,,409600,"[[0,0,0],[1,1,1],[6,6,6],[2,2,2],[4,4,4]]",,2026-08-17T18:53:10+00:00,8,4,WEBP,1,True,320,False,RGBA,False,320,False,application/octet-stream,,537,,,unspecified,,,,,,,[]
TEM-000065,TEMPLATE,mgocbr3/world-of-claudecraft,World of Claudecraft,public/guide-stills/mob_crab__e86848__s35.webp,mob_crab__e86848__s35,mob_crab__e86848__s35.webp,.webp,IMAGE_TEXTURE,Guide-Stills,Mob Crab  E86848  S35.Webp,World of Claudecraft,7404,89b487998740da3a50a4df722ded6c90da2148fa228ebd79b93b239841e0315a,1,,OK,FOUND_NEARBY,LICENSE,previews/TEM-000065_mob_crab__e86848__s35.jpg,[],,,,,,,409600,"[[0,0,0],[1,1,1],[4,4,4],[109,45,32],[3,3,3]]",,2026-08-17T18:53:10+00:00,8,4,WEBP,1,True,320,False,RGBA,False,320,False,application/octet-stream,,826,,,unspecified,,,,,,,[]
TEM-000066,TEMPLATE,mgocbr3/world-of-claudecraft,World of Claudecraft,public/guide-stills/mob_wolf__7f8c8d__s35.webp,mob_wolf__7f8c8d__s35,mob_wolf__7f8c8d__s35.webp,.webp,IMAGE_TEXTURE,Guide-Stills,Mob Wolf  7F8C8D  S35.Webp,World of Claudecraft,7050,9a58c6904929e126de90b8c0d31af3504b0f657e83efcef225d055b7dea0392d,1,,OK,FOUND_NEARBY,LICENSE,previews/TEM-000066_mob_wolf__7f8c8d__s35.jpg,[],,,,,,,409600,"[[0,0,0],[1,1,1],[6,6,6],[3,3,3],[2,2,2]]",,2026-08-17T18:53:10+00:00,8,4,WEBP,1,True,320,False,RGBA,False,320,False,application/octet-stream,,531,,,unspecified,,,,,,,[]
TEM-000067,TEMPLATE,mgocbr3/world-of-claudecraft,World of Claudecraft,public/guide-stills/mob_glub__5e4a72__s45.webp,mob_glub__5e4a72__s45,mob_glub__5e4a72__s45.webp,.webp,IMAGE_TEXTURE,Guide-Stills,Mob Glub  5E4A72  S45.Webp,World of Claudecraft,5790,be6131181f379232702a056ce34bc5ab27d7631df800d1686fe57f8373c39f85,1,,OK,FOUND_NEARBY,LICENSE,previews/TEM-000067_mob_glub__5e4a72__s45.jpg,[],,,,,,,409600,"[[0,0,0],[1,1,1],[2,2,2],[5,5,5],[3,3,3]]",,2026-08-17T18:53:10+00:00,8,4,WEBP,1,True,320,False,RGBA,False,320,False,application/octet-stream,,474,,,unspecified,,,,,,,[]
TEM-000068,TEMPLATE,mgocbr3/world-of-claudecraft,World of Claudecraft,public/guide-stills/mob_alpaca__e6e9f4__s30.webp,mob_alpaca__e6e9f4__s30,mob_alpaca__e6e9f4__s30.webp,.webp,IMAGE_TEXTURE,Guide-Stills,Mob Alpaca  E6E9F4  S30.Webp,World of Claudecraft,7816,6c32b92ab48da86b0ac0e216fd4ca9827971db4b330721fab6bfd04ebc53ef4b,1,,OK,FOUND_NEARBY,LICENSE,previews/TEM-000068_mob_alpaca__e6e9f4__s30.jpg,[],,,,,,,409600,"[[0,0,0],[4,4,4],[3,3,3],[105,97,91],[2,2,2]]",,2026-08-17T18:53:10+00:00,8,4,WEBP,1,True,320,False,RGBA,False,320,False,application/octet-stream,,561,,,unspecified,,,,,,,[]
TEM-000069,TEMPLATE,mgocbr3/world-of-claudecraft,World of Claudecraft,public/guide-stills/mob_demon__c6469b__s50.webp,mob_demon__c6469b__s50,mob_demon__c6469b__s50.webp,.webp,IMAGE_TEXTURE,Guide-Stills,Mob Demon  C6469B  S50.Webp,World of Claudecraft,10494,306d97903bb0564ffba21383099dccfdb1bd3d3b877386eb49814904958259f3,1,,OK,FOUND_NEARBY,LICENSE,previews/TEM-000069_mob_demon__c6469b__s50.jpg,[],,,,,,,409600,"[[0,0,0],[1,1,1],[2,2,2],[3,3,3],[65,20,47]]",,2026-08-17T18:53:10+00:00,8,4,WEBP,1,True,320,False,RGBA,False,320,False,application/octet-stream,,742,,,unspecified,,,,,,,[]
TEM-000070,TEMPLATE,mgocbr3/world-of-claudecraft,World of Claudecraft,public/guide-stills/skel_minion__d5dbdb__s25.webp,skel_minion__d5dbdb__s25,skel_minion__d5dbdb__s25.webp,.webp,IMAGE_TEXTURE,Guide-Stills,Skel Minion  D5Dbdb  S25.Webp,World of Claudecraft,10260,d8f40bb8bad7b675f6f3d38f8e6830286718da0d658dd131e37209d90b9d289d,1,,OK,FOUND_NEARBY,LICENSE,previews/TEM-000070_skel_minion__d5dbdb__s25.jpg,[],,,,,,,409600,"[[0,0,0],[1,1,1],[9,9,9],[4,4,4],[5,5,5]]",,2026-08-17T18:53:10+00:00,8,4,WEBP,1,True,320,False,RGBA,False,320,False,application/octet-stream,,893,,,unspecified,,,,,,,[]
TEM-000071,TEMPLATE,mgocbr3/world-of-claudecraft,World of Claudecraft,public/guide-stills/mob_dark_caster__884ea0__s50.webp,mob_dark_caster__884ea0__s50,mob_dark_caster__884ea0__s50.webp,.webp,IMAGE_TEXTURE,Guide-Stills,Mob Dark Caster  884Ea0  S50.Webp,World of Claudecraft,9872,d73683645f0d26e5f0283d81ff53caea5441b2b5172b190686d0273b59766ec6,1,,OK,FOUND_NEARBY,LICENSE,previews/TEM-000071_mob_dark_caster__884ea0__s50.jpg,[],,,,,,,409600,"[[0,0,0],[1,1,1],[3,3,3],[2,2,2],[4,4,4]]",,2026-08-17T18:53:10+00:00,8,4,WEBP,1,True,320,False,RGBA,False,320,False,application/octet-stream,,839,,,unspecified,,,,,,,[]
TEM-000072,TEMPLATE,mgocbr3/world-of-claudecraft,World of Claudecraft,public/guide-stills/skel_minion__7fb3d5__s25.webp,skel_minion__7fb3d5__s25,skel_minion__7fb3d5__s25.webp,.webp,IMAGE_TEXTURE,Guide-Stills,Skel Minion  7Fb3D5  S25.Webp,World of Claudecraft,10096,772c132027a47c66f92a74644363d2605f8b967df19b65075622a9675bee95ec,1,,OK,FOUND_NEARBY,LICENSE,previews/TEM-000072_skel_minion__7fb3d5__s25.jpg,[],,,,,,,409600,"[[0,0,0],[1,1,1],[2,2,2],[6,6,6],[5,5,5]]",,2026-08-17T18:53:10+00:00,8,4,WEBP,1,True,320,False,RGBA,False,320,False,application/octet-stream,,893,,,unspecified,,,,,,,[]
TEM-000073,TEMPLATE,mgocbr3/world-of-claudecraft,World of Claudecraft,public/guide-stills/mob_dark_caster__533566__s50.webp,mob_dark_caster__533566__s50,mob_dark_caster__533566__s50.webp,.webp,IMAGE_TEXTURE,Guide-Stills,Mob Dark Caster  533566  S50.Webp,World of Claudecraft,9792,db734378a0bbb0a34b88f77e64341fdd11171dce2ec3f0f53182558470a1a19b,1,,OK,FOUND_NEARBY,LICENSE,previews/TEM-000073_mob_dark_caster__533566__s50.jpg,[],,,,,,,409600,"[[0,0,0],[1,1,1],[2,2,2],[4,4,4],[3,3,3]]",,2026-08-17T18:53:10+00:00,8,4,WEBP,1,True,320,False,RGBA,False,320,False,application/octet-stream,,824,,,unspecified,,,,,,,[]
TEM-000074,TEMPLATE,mgocbr3/world-of-claudecraft,World of Claudecraft,public/guide-stills/mob_demonalt__7a3fb0__s35.webp,mob_demonalt__7a3fb0__s35,mob_demonalt__7a3fb0__s35.webp,.webp,IMAGE_TEXTURE,Guide-Stills,Mob Demonalt  7A3Fb0  S35.Webp,World of Claudecraft,9892,19fe1d6c352701daffe7d611048329d3515c7e923d01c8fae5f9c58ee7075361,1,,OK,FOUND_NEARBY,LICENSE,previews/TEM-000074_mob_demonalt__7a3fb0__s35.jpg,[],,,,,,,409600,"[[0,0,0],[1,1,1],[2,2,2],[0,0,1],[3,3,3]]",,2026-08-17T18:53:10+00:00,8,4,WEBP,1,True,320,False,RGBA,False,320,False,application/octet-stream,,717,,,unspecified,,,,,,,[]
TEM-000075,TEMPLATE,mgocbr3/world-of-claudecraft,World of Claudecraft,public/guide-stills/mob_spider__4a235a__s35.webp,mob_spider__4a235a__s35,mob_spider__4a235a__s35.webp,.webp,IMAGE_TEXTURE,Guide-Stills,Mob Spider  4A235A  S35.Webp,World of Claudecraft,7188,cfb4ff213bc9afc30b163c8ad6e7ef0625da78950ca797f14df2c650b2e7477b,1,,OK,FOUND_NEARBY,LICENSE,previews/TEM-000075_mob_spider__4a235a__s35.jpg,[],,,,,,,409600,"[[0,0,0],[1,1,1],[6,6,6],[5,5,5],[3,3,3]]",,2026-08-17T18:53:10+00:00,8,4,WEBP,1,True,320,False,RGBA,False,320,False,application/octet-stream,,366,,,unspecified,,,,,,,[]
TEM-000076,TEMPLATE,mgocbr3/world-of-claudecraft,World of Claudecraft,public/guide-stills/player_druid.webp,player_druid,player_druid.webp,.webp,IMAGE_TEXTURE,Guide-Stills,Player Druid.Webp,World of Claudecraft,13780,9e88d208a13cc6ce3712210b528615382c5c7a52434ac2056a4fdc00e6fcc91f,1,,OK,FOUND_NEARBY,LICENSE,previews/TEM-000076_player_druid.jpg,[],,,,,,,409600,"[[0,0,0],[6,6,6],[4,4,4],[2,2,2],[1,1,1]]",,2026-08-17T18:53:10+00:00,8,4,WEBP,1,True,320,False,RGBA,False,320,False,application/octet-stream,,1012,,,unspecified,,,,,,,[]
